borough_code,pct_recyc_2018,pct_recyc_2009,pct_change,the_geom,lots_parking,the_geom_webmercator,acres,acs_tooltip,acs_tooltip_2,acs_tooltip_3,area_sqmi,borocd,cb_email,cb_website,cd_full_title,cd_short_title,cd_son_fy2018,cd_tot_bldgs,cd_tot_resunits,count_hosp_clinic,count_libraries,count_parks,count_public_schools,crime_count,crime_count_boro,crime_count_nyc,crime_per_1000,crime_per_1000_boro,crime_per_1000_nyc,female_10_14,female_15_19,female_20_24,female_25_29,female_30_34,female_35_39,female_40_44,female_45_49,female_5_9,female_50_54,female_55_59,female_60_64,female_65_69,female_70_74,female_75_79,female_80_84,female_85_over,female_under_5,fp_100_area,fp_100_bldg,fp_100_cost_burden,fp_100_cost_burden_value,fp_100_mhhi,fp_100_mortg_value,fp_100_openspace,fp_100_ownerocc,fp_100_ownerocc_value,fp_100_permortg,fp_100_pop,fp_100_rent_burden,fp_100_rent_burden_value,fp_100_resunits,fp_500_area,fp_500_bldg,fp_500_cost_burden,fp_500_cost_burden_value,fp_500_mhhi,fp_500_mortg_value,fp_500_openspace,fp_500_ownerocc,fp_500_ownerocc_value,fp_500_permortg,fp_500_pop,fp_500_rent_burden,fp_500_rent_burden_value,fp_500_resunits,lep_rate,lep_rate_boro,lep_rate_nyc,lot_area_commercial_office,lot_area_industrial_manufacturing,lot_area_mixed_use,lot_area_open_space,lot_area_other_no_data,lot_area_parking,lot_area_public_facility_institution,lot_area_res_1_2_family_bldg,lot_area_res_multifamily_elevator,lot_area_res_multifamily_walkup,lot_area_transportation_utility,lot_area_vacant,lots_commercial_office,lots_industrial_manufacturing,lots_mixed_use,lots_open_space,lots_other_no_data,cartodb_id,lots_public_facility_institution,lots_res_1_2_family_bldg,lots_res_multifamily_elevator,lots_res_multifamily_walkup,lots_total,lots_transportation_utility,lots_vacant,male_10_14,male_15_19,male_20_24,male_25_29,male_30_34,male_35_39,male_40_44,male_45_49,male_5_9,male_50_54,male_55_59,male_60_64,male_65_69,male_70_74,male_75_79,male_80_84,male_85_over,male_under_5,mean_commute,mean_commute_boro,mean_commute_nyc,moe_bach_deg,moe_bach_deg_boro,moe_bach_deg_nyc,moe_foreign_born,moe_hh_rent_burd,moe_hh_rent_burd_boro,moe_hh_rent_burd_nyc,moe_lep_rate,moe_lep_rate_boro,moe_lep_rate_nyc,moe_mean_commute,moe_mean_commute_boro,moe_mean_commute_nyc,moe_over65_rate,moe_over65_rate_boro,moe_over65_rate_nyc,moe_poverty_rate,moe_under18_rate,moe_under18_rate_boro,moe_under18_rate_nyc,moe_unemnployment,moe_unemployment_boro,moe_unemployment_cd,neighborhoods,over65_rate,over65_rate_boro,over65_rate_nyc,pct_asian_nh,pct_bach_deg,pct_bach_deg_boro,pct_bach_deg_nyc,pct_black_nh,pct_clean_strts,pct_clean_strts_boro,pct_clean_strts_nyc,pct_foreign_born,pct_hh_rent_burd,pct_hh_rent_burd_boro,pct_hh_rent_burd_nyc,pct_hispanic,pct_other_nh,pct_served_parks,pct_white_nh,pop_2000,pop_2010,pop_acs,pop_change_00_10,poverty_rate,poverty_rate_boro,poverty_rate_nyc,puma,shared_puma,shared_puma_cd,son_issue_1,son_issue_2,son_issue_3,total_lot_area,under18_rate,under18_rate_boro,under18_rate_nyc,unemployment_boro,unemployment_cd,unemployment_nyc
407,0.24327949861641893,0.23131803735654802,0.05171002398500302,,359,,7539.8,"American Community Survey 2013-2017 5-Year Estimates for PUMA 4103, which is an approximation of Queens CD 7","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 4103, which is an approximation of Queens CD 7.",2010 Census population counts for floodplain area within Queens CD 7.,11.8,407,qn07@cb.nyc.gov,www.nyc.gov/queenscb7,Queens Community District 7,Queens CD 7,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn07_statement_2018.pdf,48642,94225,15,9,27,34,1780,19371,96515,7.6530309999999995,9.1,11.8,2.3,2.0,3.1,3.6,3.6,3.2,3.7,3.9,2.3,4.1,4.0,3.5,2.8,2.0,1.9,1.5,2.1,2.7,4.53,1672,0.344830985,3499,54000.0,5217,0.371,0.559217415,10147,0.5141421110000001,5868,0.495157179,2914,5505,7.23,2843,0.359899329,3861,46000.0,5446,0.41100000000000003,0.49542809600000004,10728,0.50764355,10081,0.529447188,4396,9740,53.2,29.3,23.1,12882479,12038643,7286163,41136204,1034760,4310265,16564093,100555872,12767744,18519683,6526717,68711043,864,424,1330,97,60,49,324,27015,275,2972,34769,160,889,2.3,2.4,2.6,3.6,3.4,3.2,3.0,3.6,2.3,4.0,3.4,3.0,2.4,1.9,1.4,1.2,0.9,2.8,40.9,43.5,40.8,1.0,0.3,0.2,0.8,2.0,0.6,0.3,1.0,0.3,0.1,0.6,0.2,0.1,0.5,0.0,0.1,0.8,0.5,0.0,0.1,0.1,0.1,0.3,"Auburndale, Bay Terrace, Beechhurst, Clearview, College Point, Downtown Flushing, East Flushing, Flushing, Malba, Murray Hill, Queensboro Hill, Waldheim, Whitestone",18.2,14.3,13.6,52.6,26.2,30.8,36.7,2.1,97.3,96.5,95.1,57.2,56.4,46.8,44.5,17.4,2.5,80,25.7,242952,247354,252138.0,0.02,25.5,19.3,19.8,4103,False,,Street conditions (roadway maintenance),Street flooding,Traffic,302333666,17.5,20.2,21,4.4,2.8,4.9
408,0.24190391024000643,0.23753048227317422,0.01841207042135551,,50,,4765.3,"American Community Survey 2013-2017 5-Year Estimates for PUMA 4106, which is an approximation of Queens CD 8","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 4106, which is an approximation of Queens CD 8.",2010 Census population counts for floodplain area within Queens CD 8.,7.4,408,qn08@cb.nyc.gov,www1.nyc.gov/site/queenscb8/index.page,Queens Community District 8,Queens CD 8,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn08_statement_2018.pdf,30129,56704,7,6,17,35,1071,19371,96515,7.023903,9.1,11.8,2.4,3.1,3.7,4.2,3.5,3.3,3.4,3.1,2.8,3.6,3.5,3.8,2.8,1.7,1.2,1.2,1.4,3.6,0.03,0,0.0,0,,0,0.021,0.0,0,0.0,0,0.0,0,0,0.08,106,0.0,0,,0,0.682,0.0,0,0.0,0,0.0,0,210,27.7,29.3,23.1,4480605,59612,2037651,19159537,43079,420486,16619314,64436651,10955325,22562609,574614,1018544,303,11,356,30,7,50,177,16904,125,1153,19358,40,202,2.5,3.2,3.6,3.6,3.9,2.6,3.3,2.8,2.9,2.9,3.4,2.8,2.1,1.7,1.1,0.9,0.8,3.4,43.8,43.5,40.8,1.3,0.3,0.2,1.1,2.2,0.6,0.3,1.2,0.3,0.1,0.8,0.2,0.1,0.6,0.0,0.1,1.3,0.8,0.0,0.1,0.1,0.1,0.6,"Briarwood, Fresh Meadows, Hillcrest, Holliswood, Jamaica, Jamaica Estates, Jamaica Hills, Kew Gardens Hills, Pomonok, Utopia",15.0,14.3,13.6,34.3,39.3,30.8,36.7,11.5,98.0,96.5,95.1,46.9,48.9,46.8,44.5,19.2,4.4,64,30.6,146594,151107,165028.0,0.03,20.8,19.3,19.8,4106,False,,Parks,Street conditions (roadway maintenance),Street flooding,142368027,20.6,20.2,21,4.4,5.3,4.9
409,0.2484132986736374,0.20729975163577186,0.1983289739299956,,198,,2459.8,"American Community Survey 2013-2017 5-Year Estimates for PUMA 4111, which is an approximation of Queens CD 9","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 4111, which is an approximation of Queens CD 9.",2010 Census population counts for floodplain area within Queens CD 9.,3.8,409,communitybd9@nyc.rr.com,www1.nyc.gov/site/queenscb9/index.page,Queens Community District 9,Queens CD 9,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn09_statement_2018.pdf,29458,45824,10,2,3,26,916,19371,96515,7.364655,9.1,11.8,2.8,3.1,4.0,4.1,3.5,3.4,3.7,3.7,2.7,3.4,3.7,3.0,2.3,1.4,1.1,0.7,0.9,3.0,0.0,0,0.0,0,,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0.0,0.0,0,0.0,0,0.0,0,0,26.6,29.3,23.1,3186031,2081702,3546082,1516122,94505,835194,3323414,41878691,2521248,7776659,3258029,621128,334,185,1312,17,15,51,181,15328,98,2307,20402,168,259,3.2,3.3,3.8,4.2,3.9,3.5,3.3,3.9,3.2,3.3,3.1,2.8,1.9,1.2,0.8,0.4,0.4,3.3,45.7,43.5,40.8,0.8,0.3,0.2,1.0,2.3,0.6,0.3,0.9,0.3,0.1,0.6,0.2,0.1,0.6,0.0,0.1,1.0,0.6,0.0,0.1,0.1,0.1,0.4,"Kew Gardens, Ozone Park, Richmond Hill, Woodhaven",11.1,14.3,13.6,26.8,26.2,30.8,36.7,5.5,95.1,96.5,95.1,50.8,46.8,46.8,44.5,42.2,8.1,72,18.0,141608,143317,155032.0,0.01,21.5,19.3,19.8,4111,False,,Affordable housing,Schools,Senior services,70638805,22.1,20.2,21,4.4,4.7,4.9
410,0.2380434792434575,0.22730511687209295,0.047242061767607035,,225,,3934.7,"American Community Survey 2013-2017 5-Year Estimates for PUMA 4113, which is an approximation of Queens CD 10","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 4113, which is an approximation of Queens CD 10.",2010 Census population counts for floodplain area within Queens CD 10.,6.1,410,cb10qns@nyc.rr.com,www.nyc.gov/html/qnscb10,Queens Community District 10,Queens CD 10,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn10_statement_2018.pdf,35763,39155,6,4,17,23,1258,19371,96515,9.70554,9.1,11.8,2.9,2.8,4.0,3.8,3.2,3.2,3.4,3.7,2.6,4.0,3.9,2.9,2.7,1.6,1.3,0.9,1.3,2.9,1.48,5700,0.36845028700000004,1990,38000.0,2807,0.011000000000000001,0.61375,5401,0.519718571,11919,0.422424003,1070,6806,3.04,6649,0.36217510299999994,2118,36000.0,3075,0.254,0.5960048920000001,5848,0.525820793,20737,0.46051316200000003,1382,10179,13.3,29.3,23.1,3608622,640937,2074389,28924788,147999,956638,3042919,65324612,1417851,5952932,2479740,5722349,376,57,840,120,36,52,120,21292,15,970,25136,179,906,3.2,3.3,3.6,3.9,2.7,3.5,3.3,3.6,2.5,3.9,3.6,3.1,2.1,1.3,1.2,0.5,0.6,3.1,45.8,43.5,40.8,1.0,0.3,0.2,1.3,3.3,0.6,0.3,0.9,0.3,0.1,0.7,0.2,0.1,0.6,0.0,0.1,1.0,0.8,0.0,0.1,0.1,0.1,0.5,"Howard Beach, Lindenwood, Old Howard Beach, Ozone Park, South Ozone Park",13.6,14.3,13.6,22.4,21.3,30.8,36.7,14.8,95.9,96.5,95.1,45.0,50.2,46.8,44.5,25.7,16.6,58,21.7,127274,122396,138868.0,-0.04,17.3,19.3,19.8,4113,False,,"Quality of life issues (noise, graffiti, petty crime, etc.)",Resiliency,Street conditions (roadway maintenance),120293776,20.9,20.2,21,4.4,5.7,4.9
411,0.33036209659154603,0.30059757510090407,0.09901783632369843,,123,,5991.9,"American Community Survey 2013-2017 5-Year Estimates for PUMA 4104, which is an approximation of Queens CD 11","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 4104, which is an approximation of Queens CD 11.",2010 Census population counts for floodplain area within Queens CD 11.,9.4,411,QN11@cb.nyc.gov,www.nyc.gov/queenscb11,Queens Community District 11,Queens CD 11,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn11_statement_2018.pdf,39082,44838,11,5,21,31,746,19371,96515,7.0477229999999995,9.1,11.8,2.4,2.3,2.4,3.2,3.2,3.3,3.6,3.3,2.3,4.3,4.2,3.8,3.2,2.3,1.8,1.2,2.2,2.5,0.62,360,0.384982935,564,52000.0,760,0.47100000000000003,0.659019343,1465,0.5187713310000001,1285,0.498333333,299,383,1.09,494,0.396204715,689,52000.0,950,0.6829999999999999,0.696435723,1739,0.546290972,1477,0.498333333,299,525,31.4,29.3,23.1,5307452,353246,1610150,37504399,153859,688742,9157035,98398179,2993669,18790434,600639,5119609,412,11,375,128,11,53,171,23035,22,955,25803,62,498,2.8,2.4,2.5,3.3,2.9,3.4,3.1,3.2,2.7,3.7,3.6,3.4,3.1,2.1,1.3,1.0,1.2,2.8,43.4,43.5,40.8,1.1,0.3,0.2,0.9,3.3,0.6,0.3,1.2,0.3,0.1,0.9,0.2,0.1,0.8,0.0,0.1,0.9,0.7,0.0,0.1,0.1,0.1,0.4,"Auburndale, Bayside, Douglaston, Hollis Hills, Little Neck, Oakland Gardens",19.5,14.3,13.6,44.0,42.1,30.8,36.7,1.9,99.1,96.5,95.1,42.9,43.6,46.8,44.5,11.5,2.4,71,40.5,116404,116431,121139.0,0.0,14.1,19.3,19.8,4104,False,,Parks,"Quality of life issues (noise, graffiti, petty crime, etc.)",Street conditions (roadway maintenance),180677413,18.6,20.2,21,4.4,3.2,4.9
412,0.19302012180403338,0.16556715215056128,0.16581169209522484,,407,,6137.1,"American Community Survey 2013-2017 5-Year Estimates for PUMA 4112, which is an approximation of Queens CD 12","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 4112, which is an approximation of Queens CD 12.",2010 Census population counts for floodplain area within Queens CD 12.,9.6,412,qn12@cb.nyc.gov,www.nyc.gov/qcb12,Queens Community District 12,Queens CD 12,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn12_statement_2018.pdf,58201,75715,32,12,26,63,2837,19371,96515,12.532472,9.1,11.8,3.0,3.1,3.7,4.1,3.7,3.5,3.3,3.8,3.0,4.0,3.8,2.9,2.5,1.8,1.4,1.0,1.3,3.3,0.15,0,0.426229508,130,26000.0,238,0.151,0.563770795,305,0.7803278690000001,0,0.502415459,104,0,0.15,0,0.560344828,130,37000.0,165,0.151,0.657223796,232,0.7112068970000001,0,0.257142857,27,0,14.3,29.3,23.1,7146414,6751645,3839840,11223567,1014594,3237995,13227974,111559253,8663720,5472609,6624146,3938171,740,314,1380,54,120,54,499,34984,121,1228,41385,338,1200,3.3,3.1,3.8,4.0,3.6,2.9,2.8,3.1,2.9,3.4,3.0,2.5,1.7,1.1,0.9,0.5,0.5,3.5,48.9,43.5,40.8,0.8,0.3,0.2,0.8,1.6,0.6,0.3,0.8,0.3,0.1,0.6,0.2,0.1,0.4,0.0,0.1,0.8,0.5,0.0,0.1,0.1,0.1,0.4,"Hollis, Jamaica, Jamaica Center, North Springfield Gardens, Rochdale, South Jamaica, St. Albans",12.7,14.3,13.6,12.5,21.0,30.8,36.7,61.2,94.9,96.5,95.1,42.7,48.0,46.8,44.5,16.7,7.7,76,1.7,223602,225919,244302.0,0.01,19.0,19.3,19.8,4112,False,,Schools,Senior services,Street flooding,182699928,22.8,20.2,21,4.4,7.1,4.9
413,0.24893241043724068,0.22263199707417602,0.118134022551583,,291,,8044.4,"American Community Survey 2013-2017 5-Year Estimates for PUMA 4105, which is an approximation of Queens CD 13","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 4105, which is an approximation of Queens CD 13.",2010 Census population counts for floodplain area within Queens CD 13.,12.6,413,info@qcb13.org,www1.nyc.gov/site/queenscb13/index.page,Queens Community District 13,Queens CD 13,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn13_statement_2018.pdf,69527,60790,6,7,15,48,1698,19371,96515,8.711107,9.1,11.8,2.7,2.8,3.7,3.9,3.2,3.2,3.2,3.9,2.6,4.3,4.0,3.4,2.8,2.2,1.7,1.1,1.6,2.9,1.05,1847,0.48329141200000003,1345,40000.0,2174,0.774,0.5347809379999999,2783,0.781171398,2686,0.438990826,957,2583,2.41,3906,0.505129458,2068,35000.0,3189,0.813,0.513225523,4094,0.7789447970000001,12284,0.461967695,1573,5053,13.0,29.3,23.1,6576407,5174153,1881883,29191191,1024187,2118663,19367441,146717100,4572448,12723527,6067637,4310631,533,165,663,54,40,55,240,39915,8,694,43666,167,896,2.8,3.0,3.4,3.7,3.3,3.0,2.8,2.9,2.7,3.5,3.5,3.0,2.2,1.9,1.2,0.6,0.6,2.7,47.2,43.5,40.8,0.9,0.3,0.2,0.8,2.7,0.6,0.3,0.8,0.3,0.1,0.9,0.2,0.1,0.5,0.0,0.1,0.6,0.6,0.0,0.1,0.1,0.1,0.4,"Bellaire, Bellerose, Brookville, Cambria Heights, Floral Park, Glen Oaks, Laurelton, New Hyde Park, Queens Village, Rosedale, Springfield Gardens",15.9,14.3,13.6,15.0,29.2,30.8,36.7,55.7,97.5,96.5,95.1,42.0,43.4,46.8,44.5,12.3,5.5,39,11.4,196284,188593,205640.0,-0.04,12.3,19.3,19.8,4105,False,,"Commercial development (retail mix, small business and MWBE support, etc.)",Neighborhood preservation (development trends),Traffic,239725268,19.9,20.2,21,4.4,5.0,4.9
414,0.17163236452067057,0.1620145069537763,0.05936417514536707,,183,,4494.9,"American Community Survey 2013-2017 5-Year Estimates for PUMA 4114, which is an approximation of Queens CD 14","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 4114, which is an approximation of Queens CD 14.",2010 Census population counts for floodplain area within Queens CD 14.,7.0,414,cbrock14@nyc.rr.com,www1.nyc.gov/site/queenscb14/index.page,Queens Community District 14,Queens CD 14,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/qn14_statement_2018.pdf,20655,46240,13,6,13,35,1278,19371,96515,11.63837,9.1,11.8,3.6,3.0,3.3,3.3,3.8,3.3,3.0,3.3,3.8,3.8,3.5,2.9,2.5,2.0,1.5,1.1,1.2,4.4,6.68,17004,0.380553993,5413,29000.0,9145,2.859,0.352489282,14224,0.642927447,75307,0.530835433,11164,37889,10.59,18104,0.379674348,5503,29000.0,9310,2.859,0.336623546,14494,0.642334759,89752,0.5198957129999999,12164,39681,12.6,10.9,23.1,3530262,1147932,1500087,61464189,4039974,1559057,8642714,62790795,13651774,6686196,4294281,35457061,216,58,198,115,46,56,205,11016,98,1194,14923,153,1441,3.0,3.1,2.8,3.4,2.6,2.9,1.8,2.9,4.0,3.2,3.4,3.0,2.1,1.3,1.1,0.8,0.7,4.5,51.2,43.5,40.8,1.4,0.3,0.2,1.2,2.7,0.6,0.3,1.1,0.3,0.1,1.4,0.2,0.1,0.7,0.0,0.1,1.4,1.0,0.0,0.1,0.1,0.1,0.6,"Arverne, Bayswater, Belle Harbor, Breezy Point, Broad Channel, Edgemere, Far Rockaway, Hammels, Neponsit, Rockaway Park, The Rockaways, Roxbury, Seaside, Somerville",14.3,14.3,13.6,3.5,27.6,30.8,36.7,35.1,96.3,96.5,95.1,26.1,44.6,46.8,44.5,24.4,2.2,85,35.1,106686,114978,123012.0,0.08,17.2,19.3,19.8,4114,False,,Resiliency,Transit (buses & subways),Unemployment,204764322,27.4,20.2,21,4.4,5.1,4.9
501,0.2515627146602148,0.23503813871794055,0.07030593431521637,,353,,8653.9,"American Community Survey 2013-2017 5-Year Estimates for PUMA 3903, which is an approximation of Staten Island CD 1","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 3903, which is an approximation of Staten Island CD 1.",2010 Census population counts for floodplain area within Staten Island CD 1.,13.5,501,sicb1@si.rr.com,www1.nyc.gov/site/statenislandcb1/index.page,Staten Island Community District 1,Staten Island CD 1,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/si01_statement_2018.pdf,49028,64754,21,8,55,28,1609,2779,96515,9.734195,6.5,11.8,3.4,3.3,3.4,3.8,3.3,3.3,3.4,3.5,3.2,3.6,3.4,3.1,2.4,1.7,1.2,0.9,1.0,3.1,3.36,1525,0.366854698,1886,27000.0,4003,0.966,0.418648209,5141,0.778642288,2280,0.553782718,3089,3012,6.21,2602,0.37092950700000005,2973,30000.0,6307,0.976,0.43673714,8015,0.786899563,4856,0.551464435,4613,4296,12.3,10.9,23.1,16476080,10807523,4480637,45156097,5944720,2950184,23490226,129428851,6739200,12874823,24340011,29480919,816,281,963,146,114,57,362,32782,65,1126,39301,403,1890,3.2,3.6,3.8,3.8,3.5,3.0,3.2,3.2,3.4,3.6,3.2,2.8,2.4,1.1,0.8,0.7,0.4,3.2,43.3,44.0,40.8,0.9,0.7,0.2,1.0,2.0,1.8,0.3,0.7,0.4,0.1,1.1,0.7,0.1,0.4,0.1,0.1,1.2,0.5,0.1,0.1,0.1,0.2,0.3,"Arlington, Castleton Corners, Clifton, Elm Park, Fox Hills, Graniteville, Grymes Hill, Howland Hook, Livingston, Mariner's Harbor, New Brighton, Old Place, Park Hill, Port Ivory, Port Richmond, Randall Manor, Rosebank, Shore Acres, Silver Lake, St. George, Stapleton, Sunnyside, Tompkinsville, Ward Hill, West Brighton, West New Brighton, Westerliegh, Willowbrook",12.7,15.1,13.6,7.6,30.3,32.1,36.7,21.5,96.6,98.3,95.1,24.1,49.8,47.0,44.5,29.6,3.1,65,38.2,162609,175756,173491.0,0.08,21.2,16.2,19.8,3903,False,,Traffic,Transit (buses & subways),Other,312169271,23.5,22.1,21,3.2,3.3,4.9
502,0.2567177741361156,0.26126501031239563,-0.01740468871374279,,160,,13617.2,"American Community Survey 2013-2017 5-Year Estimates for PUMA 3902, which is an approximation of Staten Island CD 2","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 3902, which is an approximation of Staten Island CD 2.",2010 Census population counts for floodplain area within Staten Island CD 2.,21.3,502,dderrico@cb.nyc.gov,www.cb2si.com/,Staten Island Community District 2,Staten Island CD 2,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/si02_statement_2018.pdf,39870,49152,22,4,26,19,666,2779,96515,6.441562,6.5,11.8,2.8,2.9,3.4,3.2,3.0,3.0,3.6,3.7,2.9,4.0,3.8,3.7,2.9,2.2,1.5,1.4,1.7,2.6,8.94,7755,0.409715619,4740,37000.0,7969,2.6519999999999997,0.631599061,11569,0.68882358,20686,0.56786486,2891,8391,17.07,10899,0.41975144600000003,6316,34000.0,10409,2.702,0.630848566,15047,0.691765801,30058,0.54606968,3793,12047,13.8,10.9,23.1,20182201,9760608,2187227,111118371,1386512,2164038,49519902,129008330,3523608,10287784,37277836,80631488,735,89,365,168,26,58,196,30010,21,519,34853,158,2406,2.9,3.1,2.8,3.4,3.1,2.5,3.3,3.4,3.0,3.3,3.4,3.3,2.5,1.8,1.2,0.7,0.8,3.0,42.5,44.0,40.8,1.1,0.7,0.2,1.0,3.5,1.8,0.3,0.9,0.4,0.1,0.9,0.7,0.1,0.5,0.1,0.1,1.1,0.6,0.1,0.1,0.1,0.2,0.3,"Arrochar, Bloomfield, Bulls Head, Chelsea, Concord, Dongan Hills, Egbertville, Emerson Hill, Grant City, Grasmere, Heartland Village, Lighthouse Hill, Manor Heights, Midland Beach, New Dorp, New Dorp Beach, New Springville, Old Town, South Beach, Todt Hill, Travis, Willowbrook",16.9,15.1,13.6,13.9,32.7,32.1,36.7,4.1,98.9,98.3,95.1,28.0,45.3,47.0,44.5,13.7,1.9,70,66.5,127071,132003,136859.0,0.04,14.9,16.2,19.8,3902,False,,Senior services,Traffic,Other,457047905,21.1,22.1,21,3.2,3.2,4.9
503,0.26075177041915815,0.2737790866689231,-0.0475833140079055,,165,,13750.9,"American Community Survey 2013-2017 5-Year Estimates for PUMA 3901, which is an approximation of Staten Island CD 3","American Community Survey (ACS) 2013-2017 5-year estimates for floodplain area within PUMA 3901, which is an approximation of Staten Island CD 3.",2010 Census population counts for floodplain area within Staten Island CD 3.,21.5,503,sicb3@cb.nyc.gov,www1.nyc.gov/site/statenislandcb3/index.page,Staten Island Community District 3,Staten Island CD 3,http://www1.nyc.gov/assets/planning/download/pdf/community/community-portal/statement_needs/si03_statement_2018.pdf,51472,60642,1,5,62,25,485,2779,96515,3.109412,6.5,11.8,3.5,2.8,3.0,3.1,3.2,2.8,3.8,3.9,2.3,4.0,4.0,3.3,2.9,2.4,1.6,1.0,1.2,2.8,6.98,3974,0.363861216,5296,44000.0,10039,2.451,0.7749028379999999,14555,0.6897286159999999,8473,0.47100063700000006,1478,4736,14.43,5998,0.37705389,6563,40000.0,12249,2.5660000000000003,0.763454538,17406,0.703722854,14052,0.50965717,2111,7603,7.2,10.9,23.1,16672691,13226484,2284618,83485682,3241897,3078635,23534290,191964690,890421,5507321,24313626,108002258,473,133,300,884,82,59,157,44264,4,191,50321,226,3442,3.1,2.9,3.1,3.2,2.9,3.0,3.6,3.5,3.4,3.8,3.4,3.0,2.4,2.0,1.3,0.8,0.5,2.6,46.0,44.0,40.8,1.5,0.7,0.2,1.0,4.8,1.8,0.3,0.5,0.4,0.1,1.0,0.7,0.1,0.4,0.1,0.1,0.7,0.5,0.1,0.1,0.1,0.2,0.3,"Annadale, Arden Heights, Bay Terrace, Butler Manor, Charleston, Eltingville, Fresh Kills, Great Kills, Greenridge, Huguenot, Oakwood, Oakwood Beach, Oakwood Heights, Pleasant Plains, Prince's Bay, Richmond Town, Richmond Valley, Rossville, Sandy Ground, Tottenville, Woodrow",16.0,15.1,13.6,4.7,33.4,32.1,36.7,1.0,99.0,98.3,95.1,15.6,42.2,47.0,44.5,9.9,1.1,60,83.4,152908,160209,165598.0,0.05,12.3,16.2,19.8,3901,False,,Street conditions (roadway maintenance),Street flooding,Traffic,476202613,21.5,22.1,21,3.2,3.2,4.9
